Zeit;Kanal A
(ms);(mV)

17,96999986;1,49298700
17,97499986;1,49298700
17,97999986;1,49298700
17,98499986;1,30659400
17,98999986;1,30659400
17,99499986;1,11958700
17,99999986;1,49298700
18,00499986;1,67999500
18,00999986;1,11958700
18,01499986;0,55979330
18,01999986;0,74618600
18,02499986;1,11958700
18,02999986;0,93319390
18,03499986;1,49298700
18,03999986;-1,30659400
18,04499986;1,11958700
18,04999986;1,11958700
18,05499986;1,49298700
18,05999986;0,74618600
18,06499986;0,93319390
18,06999986;0,74618600
18,07499986;1,11958700
18,07999986;0,93319390
18,08499986;1,86638800
18,08999986;1,11958700
18,09499986;0,74618600
18,09999986;0,55979330
18,10499986;0,74618600
18,10999986;0,93319390
18,11499986;0,93319390
18,11999986;1,11958700
18,12499986;0,55979330
18,12999986;0,74618600
18,13499986;0,55979330
18,13999986;0,18639270
18,14499986;0,93319390
18,14999986;-0,55979330
18,15499986;0,18639270
18,15999986;0,00000000
18,16499986;0,00000000
18,16999986;0,00000000
18,17499986;-0,37278540
18,17999986;-0,37278540
18,18499986;-0,37278540
18,18999986;-0,37278540
18,19499986;-0,37278540
18,19999986;-0,55979330
18,20499986;-0,74618600
18,20999986;-0,37278540
18,21499986;-0,18639270
18,21999986;-0,74618600
18,22499986;-0,55979330
18,22999986;-0,74618600
18,23499986;-0,74618600
18,23999986;-0,18639270
18,24499986;-1,30659400
18,24999986;-0,37278540
18,25499986;0,74618600
18,25999986;0,00000000
18,26499986;0,55979330
18,26999985;-1,11958700
18,27499985;-0,37278540
18,27999985;0,18639270
18,28499985;0,00000000
18,28999985;0,00000000
18,29499985;-0,37278540
18,29999985;0,18639270
18,30499985;0,18639270
18,30999985;-0,74618600
18,31499985;-0,37278540
18,31999985;-0,74618600
18,32499985;-0,37278540
18,32999985;-0,74618600
18,33499985;-0,18639270
18,33999985;-0,74618600
18,34499985;-0,37278540
18,34999985;-0,74618600
18,35499985;-0,55979330
18,35999985;-0,37278540
18,36499985;-1,11958700
18,36999985;-1,30659400
18,37499985;-1,30659400
18,37999985;-1,67999500
18,38499985;-1,11958700
18,38999985;-1,86638800
18,39499985;-1,86638800
18,39999985;-2,05339600
18,40499985;-2,05339600
18,40999985;-2,05339600
18,41499985;-1,67999500
18,41999985;-2,05339600
18,42499985;-2,23978800
18,42999985;-2,05339600
18,43499985;-2,23978800
18,43999985;-3,35999000
18,44499985;-1,30659400
18,44999985;-1,11958700
18,45499985;0,00000000
18,45999985;-0,74618600
18,46499985;-1,11958700
18,46999985;-0,37278540
18,47499985;-0,37278540
18,47999985;-0,37278540
18,48499985;0,00000000
18,48999985;0,37278540
18,49499985;0,18639270
18,49999985;0,18639270
18,50499985;0,18639270
18,50999985;0,18639270
18,51499985;-0,37278540
18,51999985;0,18639270
