Zeit;Kanal A
(ms);(mV)

-24,64428478;-0,55979330
-24,63928478;-0,55979330
-24,63428478;-0,37278540
-24,62928478;-0,74618600
-24,62428478;0,00000000
-24,61928478;-0,37278540
-24,61428478;-0,55979330
-24,60928478;-0,74618600
-24,60428478;-0,74618600
-24,59928478;-0,37278540
-24,59428478;-0,74618600
-24,58928478;-0,37278540
-24,58428478;-0,74618600
-24,57928478;-0,37278540
-24,57428478;-0,55979330
-24,56928478;-0,18639270
-24,56428478;-0,18639270
-24,55928478;-0,37278540
-24,55428478;-0,18639270
-24,54928478;-0,37278540
-24,54428478;0,00000000
-24,53928478;0,37278540
-24,53428478;0,00000000
-24,52928478;0,00000000
-24,52428478;0,55979330
-24,51928478;0,74618600
-24,51428478;1,11958700
-24,50928478;0,74618600
-24,50428478;0,93319390
-24,49928478;0,55979330
-24,49428478;0,55979330
-24,48928478;0,18639270
-24,48428478;0,55979330
-24,47928478;0,93319390
-24,47428478;2,05339600
-24,46928478;1,11958700
-24,46428478;0,93319390
-24,45928478;-0,74618600
-24,45428478;0,93319390
-24,44928478;0,55979330
-24,44428478;0,18639270
-24,43928478;0,93319390
-24,43428478;0,93319390
-24,42928478;1,11958700
-24,42428478;1,30659400
-24,41928478;0,93319390
-24,41428478;1,30659400
-24,40928478;1,30659400
-24,40428478;1,11958700
-24,39928478;1,86638800
-24,39428478;1,86638800
-24,38928478;2,23978800
-24,38428478;1,86638800
-24,37928478;2,05339600
-24,37428478;2,42679600
-24,36928478;2,23978800
-24,36428478;2,42679600
-24,35928478;1,86638800
-24,35428478;2,05339600
-24,34928478;1,86638800
-24,34428478;2,23978800
-24,33928478;2,05339600
-24,33428478;2,05339600
-24,32928478;1,86638800
-24,32428478;1,86638800
-24,31928478;1,86638800
-24,31428478;1,86638800
-24,30928478;1,86638800
-24,30428478;1,49298700
-24,29928478;1,49298700
-24,29428478;1,11958700
-24,28928478;1,30659400
-24,28428478;1,67999500
-24,27928478;2,05339600
-24,27428478;1,49298700
-24,26928478;1,11958700
-24,26428478;1,86638800
-24,25928478;1,67999500
-24,25428479;1,30659400
-24,24928479;1,49298700
-24,24428479;1,86638800
-24,23928479;1,86638800
-24,23428479;1,11958700
-24,22928479;1,67999500
-24,22428479;1,49298700
-24,21928479;1,49298700
-24,21428479;1,11958700
-24,20928479;1,67999500
-24,20428479;0,74618600
-24,19928479;1,30659400
-24,19428479;1,11958700
-24,18928479;0,55979330
-24,18428479;0,55979330
-24,17928479;0,93319390
-24,17428479;0,55979330
-24,16928479;0,55979330
-24,16428479;0,18639270
-24,15928479;0,55979330
-24,15428479;0,18639270
-24,14928479;0,55979330
-24,14428479;-0,18639270
-24,13928479;0,74618600
-24,13428479;0,37278540
-24,12928479;0,37278540
-24,12428479;0,55979330
-24,11928479;0,74618600
-24,11428479;0,00000000
-24,10928479;0,18639270
-24,10428479;0,93319390
-24,09928479;0,55979330
-24,09428479;0,93319390
-24,08928479;0,18639270
-24,08428479;0,93319390
-24,07928479;0,55979330
-24,07428479;0,00000000
-24,06928479;0,00000000
-24,06428479;0,00000000
-24,05928479;-0,37278540
-24,05428479;0,18639270
-24,04928479;0,18639270
-24,04428479;0,74618600
-24,03928479;0,18639270
-24,03428479;0,18639270
-24,02928479;0,18639270
-24,02428479;0,00000000
-24,01928479;0,18639270
-24,01428479;0,18639270
-24,00928479;0,00000000
-24,00428479;0,18639270
-23,99928479;0,18639270
-23,99428479;0,55979330
-23,98928479;0,00000000
-23,98428479;0,18639270
-23,97928479;0,00000000
-23,97428479;0,00000000
-23,96928479;-0,55979330
-23,96428479;0,00000000
-23,95928479;0,00000000
-23,95428479;0,74618600
-23,94928479;0,00000000
-23,94428479;0,18639270
-23,93928479;0,55979330
-23,93428479;-0,18639270
-23,92928479;-0,18639270
-23,92428479;0,18639270
-23,91928479;0,55979330
-23,91428479;0,55979330
-23,90928479;0,18639270
-23,90428479;0,55979330
-23,89928479;0,74618600
-23,89428479;0,00000000
-23,88928479;0,18639270
-23,88428479;0,55979330
-23,87928479;0,74618600
-23,87428479;0,18639270
-23,86928479;-0,55979330
-23,86428479;0,00000000
-23,85928480;0,00000000
-23,85428480;0,93319390
-23,84928480;-0,18639270
-23,84428480;0,18639270
-23,83928480;0,00000000
-23,83428480;0,55979330
-23,82928480;0,18639270
-23,82428480;0,18639270
-23,81928480;0,37278540
-23,81428480;0,18639270
-23,80928480;0,00000000
-23,80428480;0,00000000
-23,79928480;0,18639270
-23,79428480;0,18639270
-23,78928480;0,00000000
-23,78428480;0,18639270
-23,77928480;0,00000000
-23,77428480;0,37278540
-23,76928480;0,00000000
-23,76428480;-0,18639270
-23,75928480;-0,18639270
-23,75428480;-0,18639270
-23,74928480;0,00000000
-23,74428480;-0,37278540
-23,73928480;-0,37278540
-23,73428480;-0,37278540
-23,72928480;-0,93319390
-23,72428480;-1,11958700
-23,71928480;-0,93319390
-23,71428480;-0,74618600
-23,70928480;-0,74618600
-23,70428480;-0,74618600
-23,69928480;-0,74618600
-23,69428480;-1,30659400
-23,68928480;-0,93319390
-23,68428480;-0,93319390
-23,67928480;-0,18639270
-23,67428480;0,00000000
-23,66928480;0,18639270
-23,66428480;0,18639270
-23,65928480;0,18639270
-23,65428480;0,55979330
-23,64928480;1,11958700
-23,64428480;0,93319390
-23,63928480;0,93319390
-23,63428480;0,74618600
-23,62928480;0,93319390
-23,62428480;0,93319390
-23,61928480;0,93319390
-23,61428480;0,93319390
-23,60928480;0,93319390
-23,60428480;0,74618600
-23,59928480;0,37278540
-23,59428480;0,00000000
-23,58928480;0,18639270
-23,58428480;0,00000000
-23,57928480;-0,18639270
-23,57428480;-0,55979330
-23,56928480;-0,37278540
-23,56428480;-0,37278540
-23,55928480;0,00000000
-23,55428480;-1,11958700
-23,54928480;-0,74618600
-23,54428480;-0,55979330
-23,53928480;0,00000000
-23,53428480;-0,74618600
-23,52928480;0,37278540
-23,52428480;-0,18639270
-23,51928480;0,00000000
-23,51428480;0,00000000
-23,50928480;-0,37278540
-23,50428480;-0,18639270
-23,49928480;0,18639270
-23,49428480;0,00000000
-23,48928480;0,00000000
-23,48428480;0,18639270
-23,47928480;0,18639270
-23,47428480;0,00000000
-23,46928480;0,00000000
-23,46428481;-0,74618600
-23,45928481;-1,11958700
-23,45428481;-0,37278540
-23,44928481;-0,74618600
-23,44428481;-0,18639270
-23,43928481;-0,74618600
-23,43428481;-0,37278540
-23,42928481;-0,74618600
-23,42428481;-0,55979330
-23,41928481;-0,93319390
-23,41428481;-1,67999500
-23,40928481;-0,93319390
-23,40428481;-0,74618600
-23,39928481;-0,93319390
-23,39428481;-0,55979330
-23,38928481;-0,74618600
-23,38428481;-0,74618600
-23,37928481;-0,55979330
-23,37428481;0,00000000
-23,36928481;-0,18639270
-23,36428481;-0,55979330
-23,35928481;0,00000000
-23,35428481;-0,18639270
-23,34928481;-0,37278540
-23,34428481;-0,37278540
-23,33928481;-0,37278540
-23,33428481;0,00000000
-23,32928481;-0,37278540
-23,32428481;-0,37278540
-23,31928481;0,00000000
-23,31428481;-0,18639270
-23,30928481;0,18639270
-23,30428481;-0,37278540
-23,29928481;-0,37278540
-23,29428481;-0,37278540
-23,28928481;-0,37278540
-23,28428481;-1,30659400
-23,27928481;0,00000000
-23,27428481;-0,37278540
-23,26928481;-0,37278540
-23,26428481;-0,37278540
-23,25928481;0,93319390
-23,25428481;-0,37278540
-23,24928481;-0,37278540
-23,24428481;0,74618600
-23,23928481;-0,55979330
-23,23428481;-1,11958700
-23,22928481;-1,30659400
-23,22428481;-0,37278540
-23,21928481;-0,93319390
-23,21428481;0,00000000
-23,20928481;-1,30659400
-23,20428481;-0,93319390
-23,19928481;-1,11958700
-23,19428481;-0,74618600
-23,18928481;-0,74618600
-23,18428481;-1,49298700
-23,17928481;-1,30659400
-23,17428481;-1,30659400
-23,16928481;-1,30659400
-23,16428481;-1,30659400
-23,15928481;-1,30659400
-23,15428481;-1,67999500
-23,14928481;-1,49298700
-23,14428481;-2,61318900
-23,13928481;-1,86638800
-23,13428481;-1,86638800
-23,12928481;-1,67999500
-23,12428481;-1,86638800
-23,11928481;-2,23978800
-23,11428481;-2,05339600
-23,10928481;-1,86638800
-23,10428481;-0,55979330
-23,09928481;-1,67999500
-23,09428481;-1,30659400
-23,08928481;-1,49298700
-23,08428481;-1,30659400
-23,07928481;-1,67999500
-23,07428481;-1,30659400
-23,06928481;-0,74618600
-23,06428482;-1,11958700
-23,05928482;-0,55979330
-23,05428482;-0,74618600
-23,04928482;-0,93319390
-23,04428482;0,37278540
-23,03928482;-0,37278540
-23,03428482;-0,74618600
-23,02928482;-0,37278540
-23,02428482;-0,74618600
-23,01928482;-0,55979330
-23,01428482;-0,37278540
-23,00928482;-0,55979330
-23,00428482;-0,37278540
-22,99928482;-0,74618600
-22,99428482;-0,37278540
-22,98928482;-0,55979330
-22,98428482;-0,37278540
-22,97928482;-0,37278540
-22,97428482;-0,37278540
-22,96928482;-0,37278540
-22,96428482;-0,74618600
-22,95928482;-0,74618600
-22,95428482;-0,74618600
-22,94928482;-0,18639270
-22,94428482;-0,37278540
-22,93928482;0,00000000
-22,93428482;0,00000000
-22,92928482;0,00000000
-22,92428482;1,30659400
-22,91928482;0,93319390
-22,91428482;0,18639270
-22,90928482;0,55979330
-22,90428482;0,18639270
-22,89928482;0,18639270
-22,89428482;0,55979330
-22,88928482;0,37278540
-22,88428482;0,18639270
-22,87928482;0,55979330
-22,87428482;0,74618600
-22,86928482;2,05339600
-22,86428482;0,55979330
-22,85928482;0,37278540
-22,85428482;1,11958700
-22,84928482;0,93319390
-22,84428482;0,93319390
-22,83928482;0,55979330
-22,83428482;0,55979330
-22,82928482;0,93319390
-22,82428482;0,55979330
-22,81928482;0,93319390
-22,81428482;0,93319390
-22,80928482;1,30659400
-22,80428482;1,49298700
-22,79928482;1,11958700
-22,79428482;1,49298700
-22,78928482;2,42679600
-22,78428482;1,67999500
-22,77928482;1,49298700
-22,77428482;2,05339600
-22,76928482;1,86638800
-22,76428482;1,86638800
-22,75928482;2,42679600
-22,75428482;2,23978800
-22,74928482;2,42679600
-22,74428482;2,61318900
-22,73928482;2,42679600
-22,73428482;2,05339600
-22,72928482;2,05339600
-22,72428482;2,05339600
-22,71928482;2,23978800
-22,71428482;2,23978800
-22,70928482;1,49298700
-22,70428482;2,05339600
-22,69928482;1,67999500
-22,69428482;1,86638800
-22,68928482;1,49298700
-22,68428482;2,05339600
-22,67928482;1,49298700
-22,67428482;1,67999500
-22,66928483;1,86638800
-22,66428483;1,30659400
-22,65928483;2,05339600
-22,65428483;2,05339600
-22,64928483;1,49298700
-22,64428483;0,93319390
-22,63928483;1,86638800
-22,63428483;1,67999500
-22,62928483;1,11958700
-22,62428483;1,49298700
-22,61928483;1,67999500
-22,61428483;1,49298700
-22,60928483;2,05339600
-22,60428483;1,67999500
-22,59928483;1,49298700
-22,59428483;1,86638800
-22,58928483;1,11958700
-22,58428483;1,11958700
-22,57928483;1,11958700
-22,57428483;0,93319390
-22,56928483;0,55979330
-22,56428483;2,05339600
-22,55928483;0,93319390
-22,55428483;0,55979330
-22,54928483;0,55979330
-22,54428483;0,55979330
-22,53928483;0,55979330
-22,53428483;0,55979330
-22,52928483;0,93319390
-22,52428483;0,74618600
-22,51928483;0,55979330
-22,51428483;0,74618600
-22,50928483;0,00000000
-22,50428483;0,18639270
-22,49928483;0,37278540
-22,49428483;0,55979330
-22,48928483;0,55979330
-22,48428483;0,37278540
-22,47928483;0,37278540
-22,47428483;0,74618600
-22,46928483;0,93319390
-22,46428483;0,18639270
-22,45928483;1,11958700
-22,45428483;0,18639270
-22,44928483;0,37278540
-22,44428483;0,18639270
-22,43928483;0,18639270
-22,43428483;0,37278540
-22,42928483;0,37278540
-22,42428483;0,18639270
-22,41928483;0,18639270
-22,41428483;0,18639270
-22,40928483;0,37278540
-22,40428483;0,55979330
-22,39928483;0,55979330
-22,39428483;-0,37278540
-22,38928483;0,00000000
-22,38428483;-0,55979330
-22,37928483;0,18639270
-22,37428483;0,18639270
-22,36928483;0,37278540
-22,36428483;0,00000000
-22,35928483;0,00000000
-22,35428483;0,18639270
-22,34928483;0,18639270
-22,34428483;0,18639270
-22,33928483;0,74618600
-22,33428483;0,55979330
-22,32928483;-0,37278540
-22,32428483;0,00000000
-22,31928483;0,37278540
-22,31428483;0,18639270
-22,30928483;0,00000000
-22,30428483;0,55979330
-22,29928483;0,00000000
-22,29428483;0,55979330
-22,28928483;0,37278540
-22,28428483;0,18639270
-22,27928483;-1,11958700
-22,27428484;0,18639270
-22,26928484;1,11958700
-22,26428484;0,74618600
-22,25928484;0,18639270
-22,25428484;0,18639270
-22,24928484;0,55979330
-22,24428484;0,18639270
-22,23928484;0,55979330
-22,23428484;0,18639270
-22,22928484;0,93319390
-22,22428484;0,00000000
-22,21928484;0,18639270
-22,21428484;-0,37278540
-22,20928484;0,18639270
-22,20428484;0,55979330
-22,19928484;0,55979330
-22,19428484;0,18639270
-22,18928484;0,55979330
-22,18428484;0,37278540
-22,17928484;0,18639270
-22,17428484;0,37278540
-22,16928484;0,18639270
-22,16428484;0,18639270
-22,15928484;0,18639270
-22,15428484;0,55979330
-22,14928484;-0,55979330
-22,14428484;0,18639270
-22,13928484;0,18639270
-22,13428484;0,00000000
-22,12928484;0,18639270
-22,12428484;-0,37278540
-22,11928484;-0,37278540
-22,11428484;-0,37278540
-22,10928484;-0,55979330
-22,10428484;-0,93319390
-22,09928484;-1,30659400
-22,09428484;-1,11958700
-22,08928484;-0,74618600
-22,08428484;-0,93319390
-22,07928484;-0,74618600
-22,07428484;0,00000000
-22,06928484;0,00000000
-22,06428484;0,00000000
-22,05928484;1,30659400
-22,05428484;0,55979330
-22,04928484;0,55979330
-22,04428484;-0,37278540
-22,03928484;0,93319390
-22,03428484;1,11958700
-22,02928484;1,11958700
-22,02428484;1,49298700
-22,01928484;0,93319390
-22,01428484;0,93319390
-22,00928484;0,74618600
-22,00428484;0,74618600
-21,99928484;0,74618600
-21,99428484;0,55979330
-21,98928484;0,93319390
-21,98428484;0,55979330
-21,97928484;0,18639270
-21,97428484;0,37278540
-21,96928484;0,18639270
-21,96428484;0,18639270
-21,95928484;0,18639270
-21,95428484;0,00000000
-21,94928484;0,00000000
-21,94428484;-0,37278540
-21,93928484;-0,55979330
-21,93428484;-0,93319390
-21,92928484;0,00000000
-21,92428484;-0,55979330
-21,91928484;0,00000000
-21,91428484;0,18639270
-21,90928484;-1,11958700
-21,90428484;0,18639270
-21,89928484;0,00000000
-21,89428484;0,00000000
-21,88928484;0,37278540
-21,88428484;0,00000000
-21,87928485;0,00000000
-21,87428485;0,18639270
-21,86928485;0,18639270
-21,86428485;0,00000000
-21,85928485;0,18639270
-21,85428485;-0,18639270
-21,84928485;-0,18639270
-21,84428485;0,18639270
-21,83928485;-0,37278540
-21,83428485;0,00000000
-21,82928485;0,37278540
-21,82428485;-0,74618600
-21,81928485;-0,74618600
-21,81428485;-1,11958700
-21,80928485;-0,37278540
-21,80428485;-0,74618600
-21,79928485;-0,37278540
-21,79428485;-1,11958700
-21,78928485;-0,74618600
-21,78428485;-1,11958700
-21,77928485;-0,55979330
-21,77428485;-0,18639270
-21,76928485;-0,74618600
-21,76428485;0,00000000
-21,75928485;-0,37278540
-21,75428485;-0,37278540
-21,74928485;-0,37278540
-21,74428485;0,18639270
-21,73928485;0,18639270
-21,73428485;-1,11958700
-21,72928485;0,00000000
-21,72428485;0,00000000
-21,71928485;0,00000000
-21,71428485;-0,37278540
-21,70928485;-0,37278540
-21,70428485;-0,37278540
-21,69928485;0,18639270
-21,69428485;-0,37278540
-21,68928485;-0,37278540
-21,68428485;-0,37278540
-21,67928485;0,37278540
-21,67428485;0,18639270
-21,66928485;-0,18639270
-21,66428485;-0,37278540
-21,65928485;-0,74618600
-21,65428485;0,18639270
-21,64928485;-0,74618600
-21,64428485;-2,05339600
-21,63928485;-0,74618600
-21,63428485;0,00000000
-21,62928485;0,00000000
-21,62428485;-0,37278540
-21,61928485;-0,37278540
-21,61428485;-1,30659400
-21,60928485;-0,74618600
-21,60428485;-0,37278540
-21,59928485;-0,93319390
-21,59428485;-0,37278540
-21,58928485;-0,74618600
-21,58428485;0,00000000
-21,57928485;-0,93319390
-21,57428485;-0,74618600
-21,56928485;-0,74618600
-21,56428485;-0,74618600
-21,55928485;-1,30659400
-21,55428485;-1,11958700
-21,54928485;-0,93319390
-21,54428485;-1,30659400
-21,53928485;-1,30659400
-21,53428485;-1,49298700
-21,52928485;-1,49298700
-21,52428485;-1,67999500
-21,51928485;-1,86638800
-21,51428485;-1,67999500
-21,50928485;-1,67999500
-21,50428485;-2,23978800
-21,49928485;-1,67999500
-21,49428485;-1,67999500
-21,48928485;-1,30659400
-21,48428486;-2,23978800
-21,47928486;-1,11958700
-21,47428486;-1,49298700
-21,46928486;-1,49298700
-21,46428486;-1,49298700
-21,45928486;-1,11958700
-21,45428486;0,00000000
-21,44928486;-1,30659400
-21,44428486;0,18639270
-21,43928486;-1,11958700
-21,43428486;-0,74618600
-21,42928486;0,37278540
-21,42428486;-0,37278540
-21,41928486;-0,18639270
-21,41428486;-0,37278540
-21,40928486;-0,37278540
-21,40428486;-0,74618600
-21,39928486;-0,37278540
-21,39428486;-0,18639270
-21,38928486;-0,55979330
-21,38428486;0,00000000
-21,37928486;-0,55979330
-21,37428486;-0,93319390
-21,36928486;-0,37278540
-21,36428486;-0,74618600
-21,35928486;-0,37278540
-21,35428486;-1,30659400
-21,34928486;0,00000000
-21,34428486;-0,37278540
-21,33928486;-0,18639270
-21,33428486;-0,37278540
-21,32928486;0,18639270
-21,32428486;0,00000000
-21,31928486;0,00000000
-21,31428486;0,00000000
-21,30928486;0,00000000
-21,30428486;0,55979330
-21,29928486;0,37278540
-21,29428486;0,00000000
-21,28928486;0,18639270
-21,28428486;0,93319390
-21,27928486;0,55979330
-21,27428486;0,55979330
-21,26928486;0,18639270
-21,26428486;0,93319390
-21,25928486;0,93319390
-21,25428486;1,11958700
-21,24928486;0,55979330
-21,24428486;1,11958700
-21,23928486;0,55979330
-21,23428486;0,93319390
-21,22928486;1,49298700
-21,22428486;0,55979330
-21,21928486;0,93319390
-21,21428486;0,93319390
-21,20928486;0,55979330
-21,20428486;1,11958700
-21,19928486;1,11958700
-21,19428486;0,93319390
-21,18928486;1,30659400
-21,18428486;1,67999500
-21,17928486;2,42679600
-21,17428486;1,49298700
-21,16928486;2,05339600
-21,16428486;1,86638800
-21,15928486;1,86638800
-21,15428486;1,86638800
-21,14928486;2,61318900
-21,14428486;2,61318900
-21,13928486;2,42679600
-21,13428486;2,05339600
-21,12928486;2,05339600
-21,12428486;2,23978800
-21,11928486;2,05339600
-21,11428486;1,86638800
-21,10928486;2,05339600
-21,10428486;2,05339600
-21,09928486;1,49298700
-21,09428486;2,42679600
-21,08928487;1,86638800
-21,08428487;2,05339600
-21,07928487;1,86638800
-21,07428487;2,05339600
-21,06928487;1,49298700
-21,06428487;2,05339600
-21,05928487;1,86638800
-21,05428487;2,42679600
-21,04928487;1,86638800
-21,04428487;2,23978800
-21,03928487;1,11958700
-21,03428487;1,86638800
-21,02928487;1,30659400
-21,02428487;2,05339600
-21,01928487;1,49298700
-21,01428487;2,80019700
-21,00928487;1,86638800
-21,00428487;1,49298700
-20,99928487;1,49298700
-20,99428487;1,86638800
-20,98928487;1,86638800
-20,98428487;1,30659400
-20,97928487;1,30659400
-20,97428487;0,93319390
-20,96928487;2,05339600
-20,96428487;1,11958700
-20,95928487;1,49298700
-20,95428487;0,93319390
-20,94928487;0,55979330
-20,94428487;0,55979330
-20,93928487;0,55979330
-20,93428487;0,37278540
-20,92928487;0,18639270
-20,92428487;0,18639270
-20,91928487;0,18639270
-20,91428487;0,55979330
-20,90928487;0,00000000
-20,90428487;0,37278540
-20,89928487;0,18639270
-20,89428487;0,55979330
-20,88928487;0,18639270
-20,88428487;0,74618600
-20,87928487;0,55979330
-20,87428487;0,55979330
-20,86928487;0,55979330
-20,86428487;0,74618600
-20,85928487;0,18639270
-20,85428487;0,18639270
-20,84928487;0,18639270
-20,84428487;0,37278540
-20,83928487;0,18639270
-20,83428487;0,18639270
-20,82928487;-0,18639270
-20,82428487;0,55979330
-20,81928487;0,55979330
-20,81428487;0,18639270
-20,80928487;0,18639270
-20,80428487;0,18639270
-20,79928487;0,18639270
-20,79428487;0,18639270
-20,78928487;-0,55979330
-20,78428487;0,18639270
-20,77928487;0,18639270
-20,77428487;-0,37278540
-20,76928487;0,18639270
-20,76428487;0,00000000
-20,75928487;0,00000000
-20,75428487;-0,18639270
-20,74928487;0,00000000
-20,74428487;-0,93319390
-20,73928487;-0,37278540
-20,73428487;0,18639270
-20,72928487;0,18639270
-20,72428487;0,37278540
-20,71928487;0,00000000
-20,71428487;0,37278540
-20,70928487;0,18639270
-20,70428487;0,00000000
-20,69928487;0,37278540
-20,69428487;0,55979330
-20,68928488;0,18639270
-20,68428488;0,37278540
-20,67928488;0,00000000
-20,67428488;0,00000000
-20,66928488;0,37278540
-20,66428488;0,55979330
-20,65928488;0,55979330
-20,65428488;0,00000000
-20,64928488;0,37278540
-20,64428488;-0,18639270
-20,63928488;0,00000000
-20,63428488;0,55979330
-20,62928488;0,00000000
-20,62428488;0,18639270
-20,61928488;0,93319390
-20,61428488;0,00000000
-20,60928488;0,00000000
-20,60428488;0,55979330
-20,59928488;0,00000000
-20,59428488;0,37278540
-20,58928488;-0,18639270
-20,58428488;-0,18639270
-20,57928488;0,00000000
-20,57428488;-0,18639270
-20,56928488;-0,18639270
-20,56428488;0,37278540
-20,55928488;0,00000000
-20,55428488;0,18639270
-20,54928488;-0,18639270
-20,54428488;0,00000000
-20,53928488;0,00000000
-20,53428488;0,00000000
-20,52928488;-0,18639270
-20,52428488;-0,37278540
-20,51928488;-0,37278540
-20,51428488;-0,37278540
-20,50928488;-0,74618600
-20,50428488;-0,74618600
-20,49928488;-0,74618600
-20,49428488;0,00000000
-20,48928488;-0,74618600
-20,48428488;-0,74618600
-20,47928488;-0,74618600
-20,47428488;-0,74618600
-20,46928488;-0,74618600
-20,46428488;-0,93319390
-20,45928488;-0,93319390
-20,45428488;0,00000000
-20,44928488;-0,55979330
-20,44428488;0,93319390
-20,43928488;0,00000000
-20,43428488;0,18639270
-20,42928488;0,00000000
-20,42428488;0,74618600
-20,41928488;0,55979330
-20,41428488;0,00000000
-20,40928488;1,11958700
-20,40428488;0,93319390
-20,39928488;0,55979330
-20,39428488;0,93319390
-20,38928488;0,55979330
-20,38428488;1,11958700
-20,37928488;0,37278540
-20,37428488;0,55979330
-20,36928488;0,00000000
-20,36428488;0,00000000
-20,35928488;0,18639270
-20,35428488;0,18639270
-20,34928488;0,18639270
-20,34428488;0,00000000
-20,33928488;-0,37278540
-20,33428488;-0,37278540
-20,32928488;0,00000000
-20,32428488;-0,74618600
-20,31928488;-0,18639270
-20,31428488;-0,74618600
-20,30928488;0,00000000
-20,30428488;-0,37278540
-20,29928488;-0,18639270
-20,29428489;-0,37278540
-20,28928489;0,18639270
-20,28428489;-0,18639270
-20,27928489;-0,37278540
-20,27428489;-0,74618600
-20,26928489;0,18639270
-20,26428489;0,00000000
-20,25928489;0,18639270
-20,25428489;-0,55979330
-20,24928489;0,00000000
-20,24428489;1,86638800
-20,23928489;-0,74618600
-20,23428489;0,18639270
-20,22928489;0,18639270
-20,22428489;-0,37278540
-20,21928489;-0,37278540
-20,21428489;-0,18639270
-20,20928489;-1,30659400
-20,20428489;-1,30659400
-20,19928489;-1,67999500
-20,19428489;-0,74618600
-20,18928489;-1,30659400
-20,18428489;-0,74618600
-20,17928489;-0,93319390
-20,17428489;-0,37278540
-20,16928489;-0,74618600
-20,16428489;-0,74618600
-20,15928489;-0,37278540
-20,15428489;0,00000000
-20,14928489;-0,74618600
-20,14428489;-0,55979330
-20,13928489;0,00000000
-20,13428489;-0,37278540
-20,12928489;-0,37278540
-20,12428489;0,00000000
-20,11928489;-0,37278540
-20,11428489;-1,30659400
-20,10928489;0,00000000
-20,10428489;0,00000000
-20,09928489;-0,74618600
-20,09428489;-0,37278540
-20,08928489;-0,37278540
-20,08428489;-0,37278540
-20,07928489;-0,18639270
-20,07428489;-0,37278540
-20,06928489;-0,37278540
-20,06428489;-0,37278540
-20,05928489;0,00000000
-20,05428489;-0,74618600
-20,04928489;-0,55979330
-20,04428489;0,00000000
-20,03928489;-0,55979330
-20,03428489;-0,37278540
-20,02928489;-0,55979330
-20,02428489;0,00000000
-20,01928489;-0,55979330
-20,01428489;-0,55979330
-20,00928489;-0,74618600
-20,00428489;-0,74618600
-19,99928489;-0,37278540
-19,99428489;-1,11958700
-19,98928489;-0,37278540
-19,98428489;-0,55979330
-19,97928489;-1,11958700
-19,97428489;-1,11958700
-19,96928489;-0,55979330
-19,96428489;0,00000000
-19,95928489;-1,11958700
-19,95428489;-1,11958700
-19,94928489;-1,30659400
-19,94428489;-1,11958700
-19,93928489;-1,30659400
-19,93428489;-1,30659400
-19,92928489;-1,30659400
-19,92428489;-1,30659400
-19,91928489;-1,67999500
-19,91428489;-2,05339600
-19,90928489;-1,49298700
-19,90428489;-2,05339600
-19,89928490;-2,05339600
-19,89428490;-2,23978800
-19,88928490;-1,67999500
-19,88428490;-2,23978800
-19,87928490;-2,05339600
-19,87428490;-1,30659400
-19,86928490;-1,67999500
-19,86428490;-1,30659400
-19,85928490;-1,11958700
-19,85428490;-1,11958700
-19,84928490;-1,30659400
-19,84428490;-1,49298700
-19,83928490;-1,30659400
-19,83428490;-1,11958700
-19,82928490;-2,05339600
-19,82428490;-0,93319390
-19,81928490;-1,11958700
-19,81428490;0,00000000
-19,80928490;-0,93319390
